,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,43.43519941965739,0.06035598119099935,0.3723150357995227,1.0,0.9,0.3,0.071,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.3}",23,0.38571428571428573,1.0,0.36438075742067555,1.0,0.3668032786885246,1.0,0.0671625170321011,0.0006761770972679115,0.009542989014787626,0.0
14,40.449381033579506,0.06125760078430176,0.3794749403341289,0.9996592554509549,0.9,0.3,0.071,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.3}",2,0.3816326530612245,1.0,0.390992835209826,0.9994887525562373,0.36577868852459017,0.9994890137966275,0.030335401783597317,7.230440600849361e-05,0.010400413496670086,0.00024094280488612816
15,42.424965937932335,0.05983837445576986,0.37708830548926014,0.9996591683708248,0.9,0.3,0.071,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.3}",6,0.3846938775510204,1.0,0.37563971340839303,0.9989775051124744,0.3709016393442623,1.0,0.24728916577227325,0.0006896172214514219,0.005723907701155818,0.0004820087124652822
16,45.993763049443565,0.06189560890197754,0.3719740879645414,0.9998296712655425,1.0,0.1,0.068,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.1}",26,0.37857142857142856,1.0,0.3735926305015353,1.0,0.3637295081967213,0.9994890137966275,0.21816807219687542,0.00034982091443117605,0.006167222332038332,0.00024088120633165714
17,48.185720920562744,0.05997602144877116,0.3682236617797477,0.9996591683708248,1.0,0.1,0.068,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.1}",31,0.3795918367346939,1.0,0.353121801432958,0.9989775051124744,0.3719262295081967,1.0,0.03428203777681373,0.0011666714495051753,0.011122651746321202,0.0004820087124652822
18,45.18295963605245,0.06117606163024902,0.3764064098192976,0.9996592554509549,1.0,0.1,0.068,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.1}",7,0.3877551020408163,1.0,0.3705220061412487,0.9994887525562373,0.3709016393442623,0.9994890137966275,0.17648016328592991,0.0005576252263249318,0.008040597653417025,0.00024094280488612816
19,47.752437035242714,0.05964430173238119,0.3726559836345039,0.9993183367416497,1.0,0.1,0.068,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.1}",21,0.376530612244898,1.0,0.368474923234391,0.9979550102249489,0.3729508196721312,1.0,1.0382546014642167,0.0009628061809081254,0.003296700501109947,0.0009640174249305122
20,45.985385020573936,0.06165726979573568,0.37504261847937265,1.0,1.0,0.1,0.071,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.1}",12,0.3836734693877551,1.0,0.37768679631525076,1.0,0.3637295081967213,1.0,0.14950809950055452,0.00023157545845344188,0.008355129386244832,0.0
21,48.056007305781044,0.06052295366923014,0.37163314012956017,0.9998295841854125,1.0,0.1,0.071,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.1}",28,0.3826530612244898,1.0,0.3633572159672467,0.9994887525562373,0.36885245901639346,1.0,0.16947378206114364,0.001343890846577779,0.008121816583468814,0.00024100435623261495
22,45.18021893501282,0.06230537096659342,0.37913399249914764,0.9996592554509549,1.0,0.1,0.071,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.1}",3,0.39183673469387753,1.0,0.36438075742067555,0.9994887525562373,0.38114754098360654,0.9994890137966275,0.2266357823322883,0.0008429794381858451,0.011303417727461674,0.00024094280488612816
23,46.924530029296875,0.059593756993611656,0.37333787930446644,0.9994887525562373,1.0,0.1,0.071,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.1}",17,0.3795918367346939,1.0,0.3664278403275333,0.9984662576687117,0.3739754098360656,1.0,0.04085574597954183,0.0008308738074410492,0.005395280682545641,0.0007230130686978972
24,46.11056264241537,0.06211702028910319,0.3709512444595977,0.9998295841854125,1.0,0.3,0.068,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",29,0.373469387755102,1.0,0.37563971340839303,0.9994887525562373,0.3637295081967213,1.0,0.19560676578995972,0.0005330066306804728,0.005176469125641697,0.00024100435623261495
25,48.2046914100647,0.05988327662150065,0.3719740879645414,0.9998295841854125,1.0,0.3,0.068,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",26,0.3846938775510204,1.0,0.3490276356192426,0.9994887525562373,0.382172131147541,1.0,0.06679228087713847,0.0008082039189992537,0.016249949845074635,0.00024100435623261495
26,45.07379730542501,0.061126708984375,0.3747016706443914,0.9996592554509549,1.0,0.3,0.068,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",13,0.3846938775510204,1.0,0.3766632548618219,0.9994887525562373,0.36270491803278687,0.9994890137966275,0.11836506896403715,0.00038342526000196154,0.00908486659179113,0.00024094280488612816
27,47.37151368459066,0.05950005849202474,0.37913399249914764,0.9994888396363674,1.0,0.3,0.068,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",3,0.39387755102040817,1.0,0.3694984646878199,0.9989775051124744,0.3739754098360656,0.9994890137966275,0.09352859702447902,0.0009439115770250602,0.010602468324379995,0.0004174318080060831
28,45.88633362452189,0.06174929936726888,0.38083873167405385,1.0,1.0,0.3,0.071,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",1,0.3989795918367347,1.0,0.3735926305015353,1.0,0.3698770491803279,1.0,0.012420851934512941,0.00032575693499599004,0.012939603933280495,0.0
29,48.023128271102905,0.05540800094604492,0.3661779747698602,0.9998295841854125,1.0,0.3,0.071,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",32,0.3683673469387755,1.0,0.3633572159672467,0.9994887525562373,0.3668032786885246,1.0,0.21341223890333072,0.00600472220122382,0.0020933532507467502,0.00024100435623261495
30,44.761143366495766,0.05675498644510905,0.3753835663143539,0.9998295841854125,1.0,0.3,0.071,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",11,0.3836734693877551,1.0,0.37871033776867963,0.9994887525562373,0.3637295081967213,1.0,0.4745161907850167,0.006780826803032173,0.008476082190149514,0.00024100435623261495
31,44.44642432530721,0.04465047518412272,0.3781111489942039,0.9996591683708248,1.0,0.3,0.071,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",5,0.3836734693877551,1.0,0.3664278403275333,0.9989775051124744,0.38422131147540983,1.0,0.5853348014314544,0.0016789958213780732,0.008260151587471449,0.0004820087124652822
